property_id,property_address,city,state,county,zip_code,property_type,property_segment,year_built,total_square_feet,market_value,assessed_value,assessment_ratio,tax_rate,annual_taxes,cap_rate,vacancy_rate,expense_ratio,potential_gross_income,effective_gross_income,operating_expenses,net_operating_income,price_per_sqft,assessment_accuracy,last_sale_date,last_sale_price,owner_name,owner_type,property_manager,assessment_date,appeal_deadline,market_area
PROP_003874,852 Oak Ave,Los Angeles,CA,Los Angeles County,90402,Class A Office,office,2017,356946,270310202.26,296437069.31,1.0967,0.0125,3705463.37,0.0563,0.1933,0.293,21508145.63,17350829.99,5083478.85,12267351.15,757.29,fair,2024-02-22,289785353.98,United Properties Inc,Government,United Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003875,9760 First St,Los Angeles,CA,Los Angeles County,90213,Class B Office,office,1986,195681,94814398.73,100972474.84,1.0649,0.0125,1262155.94,0.0569,0.0662,0.3701,8570538.43,8003499.45,2961854.81,5041644.65,484.54,fair,2022-11-15,81004305.74,United Real Estate LLC,REIT,United Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003876,5373 Main St,Los Angeles,CA,Los Angeles County,90211,Class A Office,office,1988,188348,199376682.2,214379192.1,1.0752,0.0125,2679739.9,0.0626,0.1927,0.3824,20224336.0,16327232.99,6243734.22,10083498.78,1058.55,fair,2024-06-28,201682824.12,Central Holdings LLC,Institutional,Central Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003877,9046 First St,Los Angeles,CA,Los Angeles County,90211,Class A Office,office,1990,477737,547104906.38,530769775.54,0.9701,0.0125,6634622.19,0.0566,0.1997,0.3746,49514290.39,39624851.48,14845112.64,24779738.83,1145.2,fair,2025-04-14,577913686.6,Pacific Management Inc,Institutional,Pacific Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003878,3355 Business Pkwy,Los Angeles,CA,Los Angeles County,90401,Class A Office,office,2023,150937,117581747.34,129263505.67,1.0994,0.0125,1615793.82,0.0616,0.2336,0.3999,12072274.19,9252604.51,3700219.66,5552384.84,779.01,fair,2023-01-16,102644569.39,National Holdings LLC,REIT,National Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003879,8880 Oak Ave,Los Angeles,CA,Los Angeles County,90403,Class B Office,office,1996,105630,57005577.85,65709584.11,1.1527,0.0125,821369.8,0.0534,0.2312,0.394,5024462.95,3862600.19,1521891.9,2340708.29,539.67,over_10,2024-07-07,62114672.03,National Real Estate LLC,Non-Profit,National Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003880,8367 Commerce Dr,Los Angeles,CA,Los Angeles County,90211,Warehouse,industrial,1964,106672,8217927.79,7220078.45,0.8786,0.0125,90250.98,0.0497,0.1985,0.3471,625832.92,501608.1,174122.88,327485.22,77.04,under_10,2022-06-17,8682470.83,Global Properties LLC,Private,Global Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003881,8254 Center Dr,Los Angeles,CA,Los Angeles County,90210,Medical Office,office,1971,34508,15281599.78,12761466.18,0.8351,0.0125,159518.33,0.048,0.2095,0.3808,1183554.89,935608.69,356261.17,579347.53,442.84,under_10,2023-08-19,14215539.22,Central Management Inc,Private,Central Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003882,2581 Commerce Dr,Los Angeles,CA,Los Angeles County,90212,Class B Office,office,1994,143419,80402375.63,87263005.17,1.0853,0.0125,1090787.56,0.0491,0.2023,0.3039,5667536.95,4520821.43,1373803.25,3147018.18,560.61,fair,2023-09-06,70563745.23,Global Investments Corp,Government,Global Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003883,3624 First St,Los Angeles,CA,Los Angeles County,90211,Medical Office,office,2007,35844,19024609.91,19973562.54,1.0499,0.0125,249669.53,0.0503,0.1997,0.2587,1289766.24,1032135.92,266978.01,765157.91,530.76,fair,2022-11-25,21380455.66,Global Real Estate LLC,Non-Profit,Global Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003884,9571 First St,Los Angeles,CA,Los Angeles County,90210,Class B Office,office,1979,34567,7651159.96,7277859.71,0.9512,0.0125,90973.25,0.0578,0.1978,0.3389,669254.57,536883.09,181964.24,354918.85,221.34,fair,2023-09-04,6834794.79,Global Holdings LLC,Private,Global Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003885,2683 Business Pkwy,Los Angeles,CA,Los Angeles County,90404,Class A Office,office,2019,188834,154470429.23,168003448.86,1.0876,0.0125,2100043.11,0.0528,0.0713,0.4334,14394841.07,13368818.37,5793994.12,7574824.25,818.02,fair,2022-12-10,169944891.98,Premier Holdings LLC,Non-Profit,Premier Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003886,7274 First St,Los Angeles,CA,Los Angeles County,90401,Class C Office,office,1981,85082,18573640.26,20124655.36,1.0835,0.0125,251558.19,0.0588,0.2353,0.3767,1752181.4,1339973.45,504833.21,835140.24,218.3,fair,2022-08-08,17832347.41,Pacific Properties LLC,Non-Profit,Pacific Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003887,1138 Main St,Los Angeles,CA,Los Angeles County,90402,Class A Office,office,1982,349459,128131721.05,119133708.29,0.9298,0.0125,1489171.35,0.064,0.1877,0.4281,14336096.71,11645178.82,4985630.9,6659547.92,366.66,fair,2024-03-05,110731490.59,American Management Inc,REIT,American Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003888,2047 Commerce Dr,Los Angeles,CA,Los Angeles County,90210,Class B Office,office,1999,35344,9171034.48,7431261.4,0.8103,0.0125,92890.77,0.0533,0.0822,0.4178,839163.91,770175.48,321786.09,448389.39,259.48,under_10,2023-01-10,10386120.49,United Management LLC,REIT,United Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003889,9715 Commerce Dr,Los Angeles,CA,Los Angeles County,90401,Class B Office,office,1976,81906,30252377.77,33922651.58,1.1213,0.0125,424033.14,0.0455,0.2186,0.3512,2120696.97,1657085.59,581964.13,1075121.46,369.35,over_10,2025-01-31,32609326.95,National Investments LLC,Government,National Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003890,7329 Commerce Dr,Los Angeles,CA,Los Angeles County,90212,Warehouse,industrial,1981,120459,18719914.68,18856332.8,1.0073,0.0125,235704.16,0.0628,0.2158,0.3677,1859004.57,1457914.65,536033.83,921880.82,155.4,fair,2023-12-09,17571786.98,United Investments Inc,Institutional,United Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003891,1310 Main St,Los Angeles,CA,Los Angeles County,90210,Class C Office,office,1963,35241,9983991.29,8110294.12,0.8123,0.0125,101378.68,0.0514,0.1804,0.4223,888925.38,728542.89,307692.76,420850.14,283.31,under_10,2024-07-26,9201366.99,Global Investments LP,Institutional,Global Management LP,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003892,7253 First St,Los Angeles,CA,Los Angeles County,90402,Warehouse,industrial,2020,176544,21353796.13,17194163.88,0.8052,0.0125,214927.05,0.049,0.2109,0.4581,1929373.61,1522402.01,697344.92,825057.09,120.95,under_10,2025-01-23,23877046.9,Central Holdings LLC,Non-Profit,Central Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003893,6334 Oak Ave,Los Angeles,CA,Los Angeles County,90401,Manufacturing,industrial,1988,231476,26878804.43,26762862.7,0.9957,0.0125,334535.78,0.0649,0.2206,0.2792,2420208.82,1886360.28,526596.59,1359763.69,116.12,fair,2023-08-28,27563408.95,Premier Properties Corp,Private,Premier Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003894,5768 Commerce Dr,Los Angeles,CA,Los Angeles County,90401,Class B Office,office,1989,197479,96810758.97,113238322.42,1.1697,0.0125,1415479.03,0.0591,0.1645,0.4181,9833732.68,8216432.0,3435504.77,4780927.23,490.23,over_10,2024-04-06,111028555.04,Central Holdings LP,Private,Central Management LP,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003895,5652 Oak Ave,Los Angeles,CA,Los Angeles County,90213,Class A Office,office,2003,162725,162803793.55,168106306.26,1.0326,0.0125,2101328.83,0.0493,0.226,0.3833,13024777.91,10081521.57,3863994.73,6217526.84,1000.48,fair,2025-05-06,180124406.77,National Holdings Corp,Government,National Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003896,9873 Center Dr,Los Angeles,CA,Los Angeles County,90213,Class C Office,office,2016,21440,5670275.42,5033663.17,0.8877,0.0125,62920.79,0.0522,0.2176,0.3827,479623.91,375234.34,143607.69,231626.65,264.47,under_10,2024-04-06,5224945.8,National Management Corp,Private,National Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003897,6342 Commerce Dr,Los Angeles,CA,Los Angeles County,90210,Class B Office,office,1980,56181,28803779.81,30558091.37,1.0609,0.0125,381976.14,0.0617,0.2243,0.3894,2910422.76,2257473.23,879142.97,1378330.26,512.7,fair,2024-08-05,24567503.09,Atlantic Investments Corp,Non-Profit,Atlantic Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003898,9546 First St,Los Angeles,CA,Los Angeles County,90211,Retail Strip Center,retail,1987,7364,1866933.19,1494081.89,0.8003,0.0125,18676.02,0.0559,0.1094,0.3488,160197.25,142668.18,49759.81,92908.37,253.52,under_10,2024-04-30,2122106.71,Central Management Corp,REIT,Central Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003899,9834 Oak Ave,Los Angeles,CA,Los Angeles County,90212,Manufacturing,industrial,1965,435449,62530948.99,54139930.26,0.8658,0.0125,676749.13,0.0559,0.1867,0.4635,6518446.3,5301747.98,2457546.94,2844201.03,143.6,under_10,2024-09-20,66848730.34,Premier Investments LLC,Private,Premier Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003900,190 Industrial Way,Los Angeles,CA,Los Angeles County,90210,Class A Office,office,1972,402181,275285934.59,249240961.17,0.9054,0.0125,3115512.01,0.0631,0.2358,0.3049,24986999.35,19094981.47,5822227.01,13272754.46,684.48,fair,2025-03-10,280374061.44,Central Real Estate LP,Institutional,Central Management LP,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003901,9354 Business Pkwy,Los Angeles,CA,Los Angeles County,90402,Class A Office,office,2006,426549,164438649.77,139644729.84,0.8492,0.0125,1745559.12,0.0636,0.211,0.3118,15188462.2,11983260.36,3736380.24,8246880.12,385.51,under_10,2024-02-14,171864057.74,Global Properties LLC,Institutional,Global Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003902,2250 Business Pkwy,Los Angeles,CA,Los Angeles County,90401,Hotel,hotel,1962,131682,78896106.41,73064634.43,0.9261,0.0125,913307.93,0.0514,0.0703,0.4946,8025575.67,7461007.1,3690348.05,3770659.05,599.14,fair,2025-02-05,67840542.42,National Properties Inc,REIT,National Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003903,8833 Park Blvd,Los Angeles,CA,Los Angeles County,90212,Class A Office,office,1978,320874,148138127.47,124850296.01,0.8428,0.0125,1560628.7,0.0618,0.1168,0.3579,14254864.24,12589566.18,4506341.23,8083224.95,461.67,under_10,2022-09-17,168275870.31,Atlantic Real Estate LLC,REIT,Atlantic Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003904,8099 Center Dr,Los Angeles,CA,Los Angeles County,90211,Retail Strip Center,retail,1964,6675,2857517.41,3262791.86,1.1418,0.0125,40784.9,0.0556,0.1482,0.4943,314210.89,267643.15,132286.46,135356.69,428.09,over_10,2024-06-19,3118616.21,United Properties Corp,REIT,United Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003905,8464 Center Dr,Los Angeles,CA,Los Angeles County,90401,Class B Office,office,1996,57512,14813583.1,11974764.4,0.8084,0.0125,149684.55,0.051,0.0779,0.3565,1174755.81,1083245.67,386172.8,697072.87,257.57,under_10,2022-08-11,14672928.51,National Investments Inc,Non-Profit,National Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003906,3356 First St,Los Angeles,CA,Los Angeles County,90211,Class A Office,office,2006,117994,83997508.06,69096877.33,0.8226,0.0125,863710.97,0.0574,0.1724,0.4179,8286976.01,6858095.77,2865811.07,3992284.69,711.88,under_10,2022-10-03,71538382.13,American Holdings Corp,REIT,American Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003907,4842 Park Blvd,Los Angeles,CA,Los Angeles County,90211,Class A Office,office,2006,446196,267205777.35,259885206.92,0.9726,0.0125,3248565.09,0.0593,0.1974,0.2962,22522337.3,18077383.18,5354663.85,12722719.33,598.85,fair,2022-06-30,293638736.98,Premier Management Corp,Government,Premier Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003908,3479 Oak Ave,Los Angeles,CA,Los Angeles County,90210,Class A Office,office,1989,290794,203349064.01,204646095.8,1.0064,0.0125,2558076.2,0.0508,0.0978,0.3485,15862778.25,14311254.69,4987407.56,9323847.14,699.29,fair,2025-04-01,175936696.44,Premier Real Estate Inc,Private,Premier Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003909,5009 Main St,Los Angeles,CA,Los Angeles County,90404,Class B Office,office,2015,190114,96223443.75,113179450.24,1.1762,0.0125,1414743.13,0.0494,0.0682,0.2732,6546033.0,6099843.88,1666675.66,4433168.22,506.14,over_10,2024-06-02,83864169.36,Central Holdings Corp,Government,Central Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003910,3938 Main St,Los Angeles,CA,Los Angeles County,90401,Warehouse,industrial,2021,485152,40236224.93,41311435.12,1.0267,0.0125,516392.94,0.0551,0.1979,0.4834,4292964.51,3443400.48,1664509.13,1778891.36,82.94,fair,2023-06-23,44973871.26,Atlantic Properties Corp,Private,Atlantic Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003911,9247 Oak Ave,Los Angeles,CA,Los Angeles County,90404,Class B Office,office,1970,144946,39292779.1,37424751.38,0.9525,0.0125,467809.39,0.0496,0.0791,0.377,3127485.4,2880109.63,1085923.24,1794186.39,271.09,fair,2023-07-13,41463289.37,Pacific Real Estate Inc,Non-Profit,Pacific Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003912,2099 Center Dr,Los Angeles,CA,Los Angeles County,90402,Class B Office,office,1997,17561,6942497.85,7574485.43,1.091,0.0125,94681.07,0.0608,0.2137,0.4319,743318.79,584484.29,252440.31,332043.97,395.34,fair,2024-07-25,7013389.51,Pacific Properties Corp,Government,Pacific Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003913,8996 Industrial Way,Los Angeles,CA,Los Angeles County,90212,Class C Office,office,1985,73126,23206280.75,26517630.86,1.1427,0.0125,331470.39,0.0493,0.2324,0.3928,1884094.73,1446258.05,568158.14,878099.92,317.35,over_10,2024-02-11,25046425.82,United Real Estate Inc,Institutional,United Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003914,7913 Center Dr,Los Angeles,CA,Los Angeles County,90402,Manufacturing,industrial,2003,524842,51190556.9,47831353.79,0.9344,0.0125,597891.92,0.0572,0.0978,0.4644,5466501.63,4931805.72,2290486.91,2641318.81,97.54,fair,2023-07-20,52988692.62,American Properties LP,REIT,American Management LP,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003915,2077 Main St,Los Angeles,CA,Los Angeles County,90401,Class C Office,office,1963,53064,13476577.52,11293676.73,0.838,0.0125,141170.96,0.046,0.0971,0.3953,1025353.96,925765.59,365977.5,559788.09,253.97,under_10,2023-07-15,14472289.82,National Management Corp,Private,National Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003916,8096 Center Dr,Los Angeles,CA,Los Angeles County,90401,Class A Office,office,2023,152727,75601771.98,72984915.44,0.9654,0.0125,912311.44,0.0553,0.1921,0.3447,6383197.66,5157125.34,1777911.52,3379213.82,495.01,fair,2024-11-07,76376278.76,American Management Corp,Private,American Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003917,2554 Oak Ave,Los Angeles,CA,Los Angeles County,90213,Class A Office,office,1987,398529,185568145.38,213519198.14,1.1506,0.0125,2668989.98,0.0623,0.1092,0.2576,15584234.83,13881847.35,3576493.96,10305353.39,465.63,over_10,2023-05-24,172242486.33,Premier Investments LLC,Institutional,Premier Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003918,5376 Commerce Dr,Los Angeles,CA,Los Angeles County,90211,Class A Office,office,1993,437515,402400447.19,395263605.1,0.9823,0.0125,4940795.06,0.0544,0.0838,0.4035,36727835.82,33651704.64,13579156.88,20072547.76,919.74,fair,2024-09-20,445224615.88,Pacific Properties Corp,REIT,Pacific Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003919,7474 Center Dr,Los Angeles,CA,Los Angeles County,90403,Medical Office,office,2013,33366,28656790.86,30856072.41,1.0767,0.0125,385700.91,0.0583,0.2489,0.2613,2261017.98,1698226.67,443752.67,1254474.0,858.86,fair,2023-05-05,25532812.56,United Properties Inc,REIT,United Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003920,3057 Industrial Way,Los Angeles,CA,Los Angeles County,90401,Class B Office,office,2007,194218,49640499.73,56969404.62,1.1476,0.0125,712117.56,0.0502,0.1687,0.3525,3847055.42,3198114.14,1127334.9,2070779.24,255.59,over_10,2023-01-21,47391396.17,Premier Holdings LP,Non-Profit,Premier Management LP,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003921,3218 Park Blvd,Los Angeles,CA,Los Angeles County,90401,Class C Office,office,1985,90253,27235255.57,26576247.15,0.9758,0.0125,332203.09,0.048,0.1243,0.3476,2003857.4,1754804.25,609914.44,1144889.81,301.77,fair,2023-04-08,29324652.39,Central Properties LP,Institutional,Central Management LP,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003922,1083 Main St,Los Angeles,CA,Los Angeles County,90210,Class A Office,office,1992,279760,108449479.48,106917715.98,0.9859,0.0125,1336471.45,0.047,0.1288,0.2606,6888072.78,6000697.21,1563825.97,4436871.24,387.65,fair,2024-05-26,117282094.39,Atlantic Management Inc,Non-Profit,Atlantic Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003923,5981 Commerce Dr,Los Angeles,CA,Los Angeles County,90401,Shopping Center,retail,1997,982534,353514081.77,369710826.93,1.0458,0.0125,4621385.34,0.048,0.0632,0.2531,22712366.82,21275854.24,5385675.34,15890178.9,359.8,fair,2024-03-29,342464221.38,Central Holdings LP,Government,Central Management LP,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003924,4980 Main St,Los Angeles,CA,Los Angeles County,90401,Warehouse,industrial,1960,129458,12400207.38,12370504.77,0.9976,0.0125,154631.31,0.0479,0.13,0.3561,921953.3,802090.4,285616.59,516473.81,95.79,fair,2024-03-05,13384999.02,United Management LP,Non-Profit,United Management LP,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003925,4681 Industrial Way,Los Angeles,CA,Los Angeles County,90402,Class A Office,office,2009,126708,66125622.46,53261275.29,0.8055,0.0125,665765.94,0.0639,0.1882,0.3876,6901560.92,5602502.99,2171693.09,3430809.9,521.87,under_10,2024-06-11,72083081.74,Global Holdings Inc,REIT,Global Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003926,1428 First St,Los Angeles,CA,Los Angeles County,90211,Class B Office,office,1986,86298,23448324.59,25305342.52,1.0792,0.0125,316316.78,0.0611,0.0767,0.3327,2145524.62,1980948.73,659131.06,1321817.67,271.71,fair,2022-12-12,20390507.98,Pacific Investments LLC,Private,Pacific Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003927,7597 Industrial Way,Los Angeles,CA,Los Angeles County,90211,Shopping Center,retail,1998,482414,172676401.6,158568935.38,0.9183,0.0125,1982111.69,0.0494,0.2084,0.2361,11161201.97,8835210.2,2086015.54,6749194.65,357.94,fair,2023-11-16,171979177.95,Atlantic Management Corp,Institutional,Atlantic Management Corp,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003928,7348 Business Pkwy,Los Angeles,CA,Los Angeles County,90403,Class C Office,office,1977,8161,2491728.83,2413108.71,0.9684,0.0125,30163.86,0.0518,0.2284,0.4449,232646.65,179516.8,79858.76,99658.04,305.32,fair,2022-10-13,2416066.39,Central Management LLC,REIT,Central Management LLC,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003929,732 Main St,Los Angeles,CA,Los Angeles County,90213,Class B Office,office,1987,74143,31596751.02,28201347.89,0.8925,0.0125,352516.85,0.0582,0.06,0.3302,2744015.47,2579372.18,851661.25,1727710.93,426.16,under_10,2024-12-07,31349242.4,Central Management Inc,Government,Central Management Inc,2024-01-01,2024-06-30,"Los Angeles, CA"
PROP_003930,3132 Oak Ave,Los Angeles,CA,Los Angeles County,90211,Class A Office,office,2009,415721,194541365.03,170938716.26,0.8787,0.0125,2136733.95,0.0575,0.2228,0.2942,15861477.83,12328328.4,3626997.57,8701330.83,467.96,under_10,2024-07-26,187718261.05,National Management LP,Non-Profit,National Management LP,2024-01-01,2024-06-30,"Los Angeles, CA"
