property_id,property_address,city,state,zip_code,property_type,property_segment,year_built,total_square_feet,market_value,assessed_value,assessment_ratio,tax_rate,annual_taxes,cap_rate,vacancy_rate,expense_ratio,potential_gross_income,effective_gross_income,operating_expenses,net_operating_income,price_per_sqft,assessment_accuracy,last_sale_date,last_sale_price,owner_name,owner_type,property_manager,assessment_date,appeal_deadline,market_area
PROP_003935,8336 Oak Ave,Miami,FL,33129,Garden Apartments,multifamily,1978,509520,108721870.3,105635943.39,0.9716,0.0183,1933137.76,0.0572,0.0662,0.4197,10714293.17,10004936.6,4199531.64,5805404.96,213.38,fair,2017-08-21,123259498.8,Global Ventures Real Estate,Private,Garcia Trust Holdings,2024-01-01,2024-06-30,"Miami, FL"
PROP_003936,8745 Technology Dr,Miami,FL,33133,Mid-Rise,multifamily,2018,239976,94667815.48,97891890.65,1.0341,0.0183,1791421.6,0.0374,0.0216,0.3518,5460782.09,5342934.72,1879625.66,3463309.06,394.49,fair,2022-09-25,84810826.88,Johnson Properties Investment Group,Non-Profit,Williams Management Management,2024-01-01,2024-06-30,"Miami, FL"
PROP_003937,4738 Center Dr,Miami,FL,33128,High-Rise,multifamily,1992,431148,223406346.62,242456948.46,1.0853,0.0183,4436962.16,0.0548,0.0569,0.344,18658854.72,17597466.36,6053053.7,11544412.66,518.17,over_10,2017-06-04,260877092.31,National Properties Development,Institutional,Johnson Properties Holdings,2024-01-01,2024-06-30,"Miami, FL"
PROP_003938,1829 Technology Dr,Miami,FL,33101,High-Rise,multifamily,1990,339295,95714872.06,97756887.86,1.0213,0.0183,1788951.05,0.0305,0.0791,0.4361,5177310.2,4767828.7,2079455.86,2688372.84,282.1,fair,2020-03-23,100797033.41,Metropolitan Trust Investment Group,Institutional,Johnson Investments LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_003939,569 Center Dr,Miami,FL,33131,Garden Apartments,multifamily,1969,287742,167873028.69,176189016.96,1.0495,0.0183,3224259.01,0.0331,0.0353,0.3255,8242845.03,7951641.35,2588605.54,5363035.81,583.42,fair,2022-09-22,145727973.42,Brown Ventures Investment Group,Non-Profit,Rodriguez Capital Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_003940,6848 Commerce Dr,Miami,FL,33128,Senior Living,multifamily,2008,232906,168619169.11,162295103.78,0.9625,0.0183,2970000.4,0.0374,0.0589,0.3675,9983272.66,9395530.04,3453129.94,5942400.1,723.98,fair,2016-08-27,191312105.88,Global Capital LP,REIT,Davis Capital Capital,2024-01-01,2024-06-30,"Miami, FL"
PROP_003941,5701 Industrial Way,Miami,FL,33134,Mid-Rise,multifamily,1990,151034,74018935.06,73239602.11,0.9895,0.0183,1340284.72,0.0493,0.0287,0.3686,5777563.87,5611848.83,2068806.42,3543042.41,490.08,fair,2021-10-12,75650609.9,Smith Holdings Capital,Non-Profit,Miller Realty Development,2024-01-01,2024-06-30,"Miami, FL"
PROP_003942,3805 First St,Miami,FL,33133,Townhomes,multifamily,2005,387801,178509289.08,217999485.71,1.2212,0.0183,3989390.59,0.0461,0.0619,0.445,14816398.23,13898964.39,6185703.78,7713260.61,460.31,over_20,2019-03-02,162027735.04,Smith Properties Holdings,Non-Profit,Rodriguez Realty Properties,2024-01-01,2024-06-30,"Miami, FL"
PROP_003943,509 Park Blvd,Miami,FL,33130,Senior Living,multifamily,2007,298942,130168128.28,127775124.73,0.9816,0.0183,2338284.78,0.0567,0.0901,0.4359,13080244.55,11901126.2,5187950.33,6713175.87,435.43,fair,2016-08-25,120959101.74,Rodriguez Properties Holdings,Non-Profit,Atlantic Capital Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_003944,7740 Market St,Miami,FL,33131,Senior Living,multifamily,2004,102678,55872354.3,72080598.13,1.2901,0.0183,1319074.95,0.0496,0.1115,0.4956,5490069.35,4877654.22,2417308.77,2460345.45,544.15,over_30,2015-07-11,59793435.75,American Group Corp,Institutional,Atlantic Investments Properties,2024-01-01,2024-06-30,"Miami, FL"
PROP_003945,9100 First St,Miami,FL,33134,Garden Apartments,multifamily,2014,577840,341392120.37,343998183.97,1.0076,0.0183,6295166.77,0.0539,0.0475,0.4241,31933437.52,30415201.8,12898852.64,17516349.16,590.81,fair,2021-01-16,279080287.48,Central Capital Inc,Non-Profit,National Properties Real Estate,2024-01-01,2024-06-30,"Miami, FL"
PROP_003946,4251 Corporate Blvd,Miami,FL,33129,Garden Apartments,multifamily,1998,311850,67654346.72,79901547.52,1.181,0.0183,1462198.32,0.0474,0.0762,0.3852,5212603.75,4815632.67,1855145.19,2960487.49,216.95,over_20,2025-02-06,65157297.68,Central Trust Corp,Institutional,Martinez Investments Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_003947,3072 Technology Dr,Miami,FL,33134,High-Rise,multifamily,2023,291410,206612859.8,178894548.24,0.8658,0.0183,3273770.23,0.0582,0.0283,0.335,18092880.87,17580259.9,5889858.74,11690401.15,709.01,under_15,2016-03-18,239934060.98,United Trust Development,REIT,Rodriguez Partners Investment Group,2024-01-01,2024-06-30,"Miami, FL"
PROP_003948,3543 Industrial Way,Miami,FL,33102,High-Rise,multifamily,1980,310930,143631316.92,183232217.76,1.2757,0.0183,3353149.59,0.0542,0.0572,0.483,15067768.66,14205332.5,6861571.02,7343761.47,461.94,over_30,2019-05-12,119238139.68,Martinez Holdings Corp,Institutional,Davis Holdings Capital,2024-01-01,2024-06-30,"Miami, FL"
PROP_003949,1356 Main St,Miami,FL,33102,Mid-Rise,multifamily,1960,201146,58315850.99,49867461.95,0.8551,0.0183,912574.55,0.0432,0.0556,0.3582,3922023.61,3704127.68,1326761.51,2377366.17,289.92,under_15,2018-04-14,62395864.24,Jones Partners Investment Group,Institutional,Atlantic Investments LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_003950,5749 Technology Dr,Miami,FL,33132,High-Rise,multifamily,1968,308753,67723316.5,65039049.23,0.9604,0.0183,1190214.6,0.0415,0.0719,0.338,4250141.82,3944357.51,1333075.0,2611282.52,219.34,fair,2024-07-11,65186149.44,Williams Ventures Holdings,Private,Williams Realty Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_003951,4503 Broadway,Miami,FL,33133,Senior Living,multifamily,1992,226942,111543214.41,134263324.7,1.2037,0.0183,2457018.84,0.0429,0.067,0.3529,7399101.29,6903686.06,2436059.5,4467626.56,491.51,over_20,2022-12-30,130672676.81,Metropolitan Partners Holdings,Private,Central Ventures Capital,2024-01-01,2024-06-30,"Miami, FL"
PROP_003952,7717 Technology Dr,Miami,FL,33128,Garden Apartments,multifamily,1977,381780,212698046.55,207912977.69,0.9775,0.0183,3804807.49,0.0578,0.0583,0.3724,19575800.27,18434226.71,6865109.59,11569117.12,557.12,fair,2020-01-25,181578464.58,First Trust Corp,Private,Williams Partners Capital,2024-01-01,2024-06-30,"Miami, FL"
PROP_003953,7839 Broadway,Miami,FL,33109,Mid-Rise,multifamily,1992,269374,148997437.65,148729623.23,0.9982,0.0183,2721752.11,0.045,0.0607,0.3308,10020684.41,9412309.96,3113617.89,6298692.07,553.12,fair,2018-03-08,177068251.8,Jones Capital Holdings,Private,Martinez Properties Real Estate,2024-01-01,2024-06-30,"Miami, FL"
PROP_003954,8144 Center Dr,Miami,FL,33131,Garden Apartments,multifamily,2004,247200,161346813.7,162782502.2,1.0089,0.0183,2978919.79,0.049,0.0877,0.4749,15056059.87,13735970.37,6523492.71,7212477.67,652.7,fair,2018-04-29,139513070.45,Metropolitan Investments Properties,Non-Profit,Brown Partners Development,2024-01-01,2024-06-30,"Miami, FL"
PROP_003955,3180 Center Dr,Miami,FL,33102,High-Rise,multifamily,1983,107963,57892815.39,50168556.4,0.8666,0.0183,918084.58,0.0448,0.0427,0.4329,4574006.71,4378661.75,1895693.62,2482968.13,536.23,under_15,2022-05-17,51027670.99,Martinez Ventures Investment Group,Private,Miller Trust Real Estate,2024-01-01,2024-06-30,"Miami, FL"
PROP_003956,2883 Park Blvd,Miami,FL,33134,High-Rise,multifamily,1997,85624,46676052.99,47158189.55,1.0103,0.0183,862994.87,0.0488,0.1161,0.3234,3367239.74,2976216.4,962450.89,2013765.51,545.13,fair,2021-09-30,51200041.25,Smith Capital Properties,Non-Profit,Martinez Ventures LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_003957,8362 Park Blvd,Miami,FL,33102,Garden Apartments,multifamily,1983,293370,90079304.02,77934727.0,0.8652,0.0183,1426205.5,0.0526,0.0365,0.4644,8855375.84,8532099.22,3962607.3,4569491.92,307.05,under_15,2020-04-06,81113285.38,Premier Partners Development,Non-Profit,Miller Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_003958,604 Main St,Miami,FL,33102,Senior Living,multifamily,1976,363372,81077845.77,81669473.7,1.0073,0.0183,1494551.37,0.044,0.0267,0.4488,6470079.96,6297288.11,2826213.8,3471074.31,223.13,fair,2025-03-18,69320277.01,National Trust Corp,Private,Martinez Realty Development,2024-01-01,2024-06-30,"Miami, FL"
PROP_003959,4500 Center Dr,Miami,FL,33102,Mid-Rise,multifamily,1993,289835,119298882.8,124815519.58,1.0462,0.0183,2284124.01,0.0598,0.0566,0.4513,13010437.66,12273596.27,5539646.73,6733949.54,411.61,fair,2017-05-28,101835298.85,Jones Management Inc,Institutional,Atlantic Management LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_003960,1900 Oak Ave,Miami,FL,33132,Senior Living,multifamily,2014,396740,167081433.81,200490806.37,1.2,0.0183,3668981.76,0.0586,0.0633,0.4995,19574268.17,18336161.31,9158689.58,9177471.72,421.14,over_20,2016-08-20,164548023.29,Martinez Holdings Development,Private,Johnson Realty Development,2024-01-01,2024-06-30,"Miami, FL"
PROP_003961,6812 Industrial Way,Miami,FL,33129,Senior Living,multifamily,1985,451763,195195301.94,257508075.76,1.3192,0.0183,4712397.79,0.0401,0.0391,0.3916,12869366.85,12365685.45,4841857.66,7523827.79,432.07,over_30,2024-04-15,171020578.5,Garcia Realty Properties,Government,Premier Investments Properties,2024-01-01,2024-06-30,"Miami, FL"
PROP_003962,2109 Corporate Blvd,Miami,FL,33128,High-Rise,multifamily,1989,507870,265714234.1,267946896.25,1.0084,0.0183,4903428.2,0.0515,0.1003,0.4847,26541483.91,23879111.85,11573607.57,12305504.28,523.19,fair,2020-09-04,286351846.86,Martinez Properties LLC,Government,First Partners Investment Group,2024-01-01,2024-06-30,"Miami, FL"
PROP_003963,2663 First St,Miami,FL,33130,Mid-Rise,multifamily,2015,542520,339774279.77,338697045.92,0.9968,0.0183,6198155.94,0.0442,0.0313,0.4298,26321391.62,25498668.61,10958054.56,14540614.04,626.29,fair,2018-07-20,317358156.53,Metropolitan Investments Investment Group,Institutional,Garcia Management Management,2024-01-01,2024-06-30,"Miami, FL"
PROP_003964,8584 Business Pkwy,Miami,FL,33133,High-Rise,multifamily,2023,431142,262484848.81,219944956.64,0.8379,0.0183,4024992.71,0.0437,0.0313,0.326,17006505.18,16474269.14,5369870.24,11104398.9,608.81,under_15,2018-12-20,312736211.61,Premier Investments Real Estate,REIT,National Realty Real Estate,2024-01-01,2024-06-30,"Miami, FL"
PROP_003965,7439 Corporate Blvd,Miami,FL,33133,Mid-Rise,multifamily,2014,113997,48487374.44,48089536.24,0.9918,0.0183,880038.51,0.0471,0.1102,0.3434,3476542.72,3093426.22,1062239.0,2031187.22,425.34,fair,2019-05-14,54338097.03,Garcia Trust Real Estate,Private,Rodriguez Trust Development,2024-01-01,2024-06-30,"Miami, FL"
PROP_003966,8345 Technology Dr,Miami,FL,33102,Townhomes,multifamily,2009,247032,170102828.85,170376710.31,1.0016,0.0183,3117893.8,0.0543,0.1146,0.4331,16297170.91,14429547.79,6248928.67,8180619.12,688.59,fair,2021-11-16,164905222.82,Rodriguez Realty Real Estate,REIT,Davis Ventures Management,2024-01-01,2024-06-30,"Miami, FL"
PROP_003967,1314 Commerce Dr,Miami,FL,33131,Townhomes,multifamily,1986,193230,82066969.33,83229047.12,1.0142,0.0183,1523091.56,0.0349,0.1118,0.4049,4819506.75,4280812.18,1733512.3,2547299.88,424.71,fair,2023-06-09,74444555.02,American Properties Inc,Non-Profit,First Trust Capital,2024-01-01,2024-06-30,"Miami, FL"
PROP_003968,1700 Commerce Dr,Miami,FL,33129,Mid-Rise,multifamily,1965,125972,42833396.13,51203714.63,1.1954,0.0183,937027.98,0.0402,0.0536,0.3993,2869798.49,2715897.37,1084366.95,1631530.42,340.02,over_20,2017-06-13,48126063.01,National Group Development,REIT,Atlantic Holdings LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_003969,7910 Technology Dr,Miami,FL,33132,High-Rise,multifamily,1976,255486,57267222.0,67359321.42,1.1762,0.0183,1232675.58,0.0583,0.1132,0.3414,5073238.74,4499097.48,1536175.73,2962921.75,224.15,over_20,2018-11-01,60165340.24,American Partners Properties,Non-Profit,Williams Investments Properties,2024-01-01,2024-06-30,"Miami, FL"
PROP_003970,2861 Industrial Way,Miami,FL,33132,Senior Living,multifamily,2009,319176,180283973.83,173820165.48,0.9641,0.0183,3180909.03,0.0452,0.0561,0.4991,16251912.28,15339483.36,7655471.87,7684011.49,564.84,fair,2016-08-25,201821462.92,Johnson Capital LLC,Non-Profit,Davis Capital Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_003971,7255 Commerce Dr,Miami,FL,33101,Senior Living,multifamily,2020,402675,230599259.89,235493862.01,1.0212,0.0183,4309537.67,0.0533,0.0499,0.4336,21708709.08,20625770.68,8942324.4,11683446.28,572.67,fair,2019-04-25,195636068.18,Brown Partners Investment Group,REIT,Miller Holdings Investment Group,2024-01-01,2024-06-30,"Miami, FL"
PROP_003972,7799 Corporate Blvd,Miami,FL,33102,Mid-Rise,multifamily,1965,486855,206240835.6,211804748.16,1.027,0.0183,3876026.89,0.0585,0.1029,0.3053,17371760.49,15583869.78,4757809.17,10826060.61,423.62,fair,2024-01-05,229286623.39,Williams Management Corp,Private,Miller Holdings Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_003973,6528 Market St,Miami,FL,33130,Mid-Rise,multifamily,2018,304180,105795695.44,108545164.01,1.026,0.0183,1986376.5,0.0458,0.0935,0.3563,7535388.16,6831026.95,2434190.58,4396836.37,347.81,fair,2023-08-13,86847544.02,First Investments LLC,Institutional,Brown Management Management,2024-01-01,2024-06-30,"Miami, FL"
PROP_003974,1988 Business Pkwy,Miami,FL,33102,Senior Living,multifamily,1995,62160,33424653.57,42777104.87,1.2798,0.0183,782821.02,0.056,0.0681,0.3993,3114685.86,2902704.49,1158935.91,1743768.58,537.72,over_30,2024-09-18,28052471.67,Atlantic Realty Real Estate,Private,Rodriguez Investments Management,2024-01-01,2024-06-30,"Miami, FL"
PROP_003975,2933 Business Pkwy,Miami,FL,33128,Senior Living,multifamily,1981,241267,133952705.94,148293387.03,1.1071,0.0183,2713768.98,0.0536,0.0661,0.4684,13513304.7,12620343.74,5911064.15,6709279.59,555.21,over_10,2018-03-10,147296024.46,Atlantic Management LP,Private,Smith Investments Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_003976,6699 Main St,Miami,FL,33133,Senior Living,multifamily,1984,375200,153098318.33,139459618.9,0.9109,0.0183,2552111.03,0.0505,0.0954,0.3178,11332280.57,10250809.52,3258121.8,6992687.72,408.04,under_10,2017-01-23,154263429.43,Williams Properties Capital,Institutional,Williams Realty Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_003977,3433 Oak Ave,Miami,FL,33132,Townhomes,multifamily,1969,358583,96973896.94,105285971.4,1.0857,0.0183,1926733.28,0.0566,0.0504,0.457,10114507.02,9604284.44,4389512.44,5214772.0,270.44,over_10,2015-06-20,84548142.28,Johnson Partners Investment Group,Government,Johnson Ventures Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_003978,4799 Broadway,Miami,FL,33128,Garden Apartments,multifamily,1969,132486,51255151.82,53061785.49,1.0352,0.0183,971030.67,0.0319,0.0314,0.4303,2871660.7,2781509.44,1196891.03,1584618.41,386.87,fair,2015-10-14,53017401.95,United Realty Holdings,Non-Profit,Pacific Investments LP,2024-01-01,2024-06-30,"Miami, FL"
PROP_003979,9557 Corporate Blvd,Miami,FL,33102,Mid-Rise,multifamily,1985,452000,202983725.27,266192733.25,1.3114,0.0183,4871327.02,0.048,0.0612,0.3198,14328034.52,13450833.97,4301135.31,9149698.66,449.08,over_30,2023-03-12,177543212.73,Garcia Trust Investment Group,Private,Davis Group Real Estate,2024-01-01,2024-06-30,"Miami, FL"
PROP_003980,6781 Business Pkwy,Miami,FL,33128,Mid-Rise,multifamily,1966,196512,49727112.39,64379237.4,1.2947,0.0183,1178140.04,0.0582,0.0487,0.4313,5090475.23,4842699.21,2088555.28,2754143.93,253.05,over_30,2019-01-20,39860590.83,Jones Management Corp,REIT,American Ventures Management,2024-01-01,2024-06-30,"Miami, FL"
PROP_003981,3905 First St,Miami,FL,33133,High-Rise,multifamily,2006,259228,122199130.56,108526885.25,0.8881,0.0183,1986042.0,0.0422,0.0246,0.4448,9279722.38,9051883.66,4025851.52,5026032.13,471.4,under_10,2024-12-31,118278652.2,Garcia Holdings Holdings,REIT,Garcia Capital Properties,2024-01-01,2024-06-30,"Miami, FL"
PROP_003982,4608 Technology Dr,Miami,FL,33130,High-Rise,multifamily,2000,171390,68146980.74,65689018.57,0.9639,0.0183,1202109.04,0.0324,0.0624,0.3485,3393918.98,3182128.4,1108834.95,2073293.45,397.61,fair,2021-08-08,67620528.18,Jones Realty Properties,Institutional,Williams Management Management,2024-01-01,2024-06-30,"Miami, FL"
PROP_003983,9261 Main St,Miami,FL,33129,Garden Apartments,multifamily,1965,410994,208168912.9,271334412.1,1.3034,0.0183,4965419.74,0.0595,0.073,0.4366,21997553.53,20391135.92,8902017.72,11489118.2,506.5,over_30,2024-08-14,221698093.08,Garcia Holdings Holdings,Private,Garcia Holdings Properties,2024-01-01,2024-06-30,"Miami, FL"
PROP_003984,3670 Park Blvd,Miami,FL,33102,Senior Living,multifamily,1967,342664,202551176.25,199005911.94,0.9825,0.0183,3641808.19,0.0573,0.0442,0.307,16754749.17,16013987.47,4916172.02,11097815.45,591.11,fair,2015-06-25,190870144.47,Miller Capital Capital,REIT,Smith Investments Properties,2024-01-01,2024-06-30,"Miami, FL"
PROP_003985,8325 First St,Miami,FL,33102,Mid-Rise,multifamily,1970,501034,277705222.57,240217786.2,0.865,0.0183,4395985.49,0.0585,0.077,0.3636,25528661.69,23564082.54,8567908.65,14996173.89,554.26,under_15,2021-09-02,247585068.19,United Holdings LLC,REIT,Smith Partners Corp,2024-01-01,2024-06-30,"Miami, FL"
PROP_003986,8013 Market St,Miami,FL,33131,Senior Living,multifamily,1976,148625,67708305.21,66190922.62,0.9776,0.0183,1211293.88,0.0529,0.0766,0.4648,6693611.34,6180617.65,2872702.6,3307915.05,455.56,fair,2020-02-19,77649443.24,Jones Capital Capital,Private,Global Partners Management,2024-01-01,2024-06-30,"Miami, FL"
PROP_003987,3782 Technology Dr,Miami,FL,33109,High-Rise,multifamily,1978,382044,220218067.21,286028258.31,1.2988,0.0183,5234317.13,0.0337,0.1107,0.4258,12935105.44,11502763.29,4897976.96,6604786.33,576.42,over_30,2023-12-14,247782078.07,Johnson Properties Properties,REIT,Brown Group Holdings,2024-01-01,2024-06-30,"Miami, FL"
PROP_003988,6309 Park Blvd,Miami,FL,33101,Townhomes,multifamily,2019,299541,99233839.57,109507156.42,1.1035,0.0183,2003980.96,0.0561,0.0802,0.3619,8729425.57,8029583.53,2905966.64,5123616.89,331.29,over_10,2024-08-03,98343000.9,Johnson Properties Properties,Private,Central Properties Real Estate,2024-01-01,2024-06-30,"Miami, FL"
PROP_003989,3319 Oak Ave,Miami,FL,33132,High-Rise,multifamily,2017,147932,99322197.55,101758773.81,1.0245,0.0183,1862185.56,0.0516,0.1059,0.3799,8269598.84,7393516.81,2809000.15,4584516.66,671.4,fair,2019-08-03,103848287.4,Atlantic Management LP,Non-Profit,Miller Capital Capital,2024-01-01,2024-06-30,"Miami, FL"
PROP_003990,4467 Market St,Miami,FL,33128,Senior Living,multifamily,2014,311182,196213501.15,176236969.96,0.8982,0.0183,3225136.55,0.0331,0.0236,0.3915,10657699.39,10405968.42,4073627.88,6332340.54,630.54,under_10,2019-05-01,213079622.96,Global Properties Development,Government,Smith Investments Real Estate,2024-01-01,2024-06-30,"Miami, FL"
PROP_003991,9116 Oak Ave,Miami,FL,33133,High-Rise,multifamily,1991,89534,53729595.45,51193440.64,0.9528,0.0183,936839.96,0.0508,0.0552,0.3118,3968823.34,3749915.13,1169307.66,2580607.47,600.1,fair,2024-07-16,63755833.53,National Realty Investment Group,REIT,Garcia Capital Real Estate,2024-01-01,2024-06-30,"Miami, FL"
PROP_003992,5908 Corporate Blvd,Miami,FL,33130,Garden Apartments,multifamily,1981,460845,83974690.33,82175123.76,0.9786,0.0183,1503804.76,0.0431,0.0826,0.4886,7082001.59,6497270.14,3174759.76,3322510.38,182.22,fair,2018-06-08,75449130.56,Miller Partners Properties,Institutional,Williams Properties Real Estate,2024-01-01,2024-06-30,"Miami, FL"
PROP_003993,3741 Park Blvd,Miami,FL,33134,Garden Apartments,multifamily,2000,336658,117180389.89,117437243.71,1.0022,0.0183,2149101.56,0.0463,0.0436,0.3126,7886975.31,7543111.68,2358046.0,5185065.68,348.07,fair,2021-08-20,140603091.45,American Trust Inc,REIT,Martinez Trust Properties,2024-01-01,2024-06-30,"Miami, FL"
PROP_003994,259 Park Blvd,Miami,FL,33129,Mid-Rise,multifamily,1982,565284,213285867.76,215509751.87,1.0104,0.0183,3943828.46,0.0462,0.0903,0.4658,18461036.33,16793181.77,7821654.82,8971526.96,377.31,fair,2015-08-17,240339679.44,Jones Capital Properties,REIT,Jones Investments Properties,2024-01-01,2024-06-30,"Miami, FL"
PROP_003995,4878 Commerce Dr,Miami,FL,33130,High-Rise,multifamily,2001,338971,201046288.78,178125945.61,0.886,0.0183,3259704.8,0.0591,0.104,0.4602,22012405.01,19722984.19,9075884.79,10647099.4,593.11,under_10,2022-10-04,209054374.94,Rodriguez Capital Inc,Non-Profit,Williams Group Development,2024-01-01,2024-06-30,"Miami, FL"
